ATHLETE_ID,DAY_OF_WEEK,DATE,FATIGUE,SLEEP_QUALITY,GENERAL_SORNESS,STRESS,MOOD,HOURS_SLEPT
12,3,10/10/2014,4,5,2,4,4,10
12,4,10/11/2014,2,3,3,4,4,8
12,5,10/12/2014,3,3,3,2,4,8
12,6,10/13/2014,4,4,4,3,4,9
12,7,10/14/2014,2,3,4,4,4,8
12,1,10/15/2014,2,2,3,3,4,6
12,2,10/16/2014,3,3,3,2,2,8
12,3,10/17/2014,2,2,3,3,4,5
12,4,10/18/2014,2,3,3,3,4,7
12,5,10/19/2014,3,4,3,4,4,9
12,6,10/20/2014,2,2,3,3,3,7
12,7,10/21/2014,3,4,4,3,4,8
12,1,10/22/2014,3,3,4,4,4,7
12,2,10/23/2014,3,3,4,4,4,7
12,4,10/25/2014,3,3,4,4,3,7
12,5,10/26/2014,3,4,2,3,4,9
12,6,10/27/2014,3,4,3,3,4,10
12,7,10/28/2014,4,4,2,4,4,9
12,1,10/29/2014,3,3,3,4,4,9
12,2,10/30/2014,3,3,4,4,4,9
12,3,10/31/2014,2,1,3,3,3,5
12,4,11/1/2014,4,4,3,4,4,9
12,5,11/2/2014,3,4,3,4,4,8
12,6,11/3/2014,2,2,3,3,3,8
12,7,11/4/2014,3,4,4,3,4,9
12,1,11/5/2014,3,4,4,3,4,8
12,2,11/6/2014,2,1,2,3,4,5.5
12,3,11/7/2014,2,3,3,3,4,7
12,4,11/8/2014,3,4,4,4,4,8.5
12,5,11/9/2014,4,4,4,3,4,9
12,6,11/10/2014,4,4,4,3,4,9.5
12,7,11/11/2014,3,3,4,4,4,8
12,2,11/13/2014,3,3,4,3,4,7.5
12,3,11/14/2014,4,4,3,4,4,7.5
12,4,11/15/2014,4,4,3,4,4,7.5
12,5,11/16/2014,3,3,4,4,4,7.5
12,6,11/17/2014,2,3,3,4,4,5
12,7,11/18/2014,3,4,4,4,4,8.5
12,1,11/19/2014,4,3,4,4,4,8.5
12,2,11/20/2014,3,4,2,3,4,7
12,3,11/21/2014,2,3,2,3,4,6.5
12,4,11/22/2014,4,4,3,4,4,9
12,5,11/23/2014,4,4,3,4,4,8.5
12,6,11/24/2014,3,3,3,3,4,8
12,7,11/25/2014,2,3,3,3,4,7
12,2,11/27/2014,2,2,3,3,4,7
12,3,11/28/2014,4,3,4,4,4,7
12,4,11/29/2014,3,3,4,3,4,7.5
12,5,11/30/2014,3,4,3,4,4,8
12,6,12/1/2014,4,4,3,4,4,8.5
12,7,12/2/2014,3,2,3,2,3,8.5
12,1,12/3/2014,2,3,3,3,3,8.5
12,2,12/4/2014,2,3,2,3,4,7
12,3,12/5/2014,2,2,3,3,4,6
12,4,12/6/2014,3,4,3,4,4,9
12,5,12/7/2014,3,4,3,3,4,8
12,6,12/8/2014,4,4,3,3,4,9.5
12,7,12/9/2014,2,3,3,3,3,8.5
12,1,12/10/2014,3,3,4,4,4,8
12,2,12/11/2014,3,4,3,3,4,7
12,3,12/12/2014,4,4,3,4,4,9.5
12,4,12/13/2014,3,3,3,4,4,8
12,5,12/14/2014,2,2,3,3,3,6
12,6,12/15/2014,2,2,3,3,3,5.5
12,7,12/16/2014,3,3,4,3,4,8
12,1,12/17/2014,3,4,3,3,4,7
12,2,12/18/2014,3,3,3,3,4,8
12,3,12/19/2014,2,3,4,3,4,7
12,4,12/20/2014,2,4,4,3,4,9.5
12,5,12/21/2014,2,2,3,3,3,6.5
12,6,12/22/2014,3,4,3,4,4,9.5
12,7,12/23/2014,4,4,4,3,4,9.5
12,1,12/24/2014,3,3,4,3,4,8
12,2,12/25/2014,2,2,2,3,4,6
12,3,12/26/2014,3,4,3,3,3,8
12,4,12/27/2014,3,3,3,4,4,6.5
12,5,12/28/2014,3,3,4,3,4,8
12,6,12/29/2014,3,4,3,3,4,7.5
12,7,12/30/2014,3,3,3,3,4,7
12,1,12/31/2014,2,2,3,3,4,6.5
11,3,9/26/2014,3,4,3,3,4,8
11,4,9/27/2014,3,3,3,3,4,8
11,5,9/28/2014,3,3,3,4,4,7
11,6,9/29/2014,4,4,4,3,4,9
11,7,9/30/2014,2,2,2,3,3,5
11,1,10/1/2014,3,4,2,3,3,9
11,2,10/2/2014,2,4,3,3,3,9
11,3,10/3/2014,3,3,3,3,4,9
11,4,10/4/2014,2,3,4,3,4,9
11,5,10/5/2014,3,3,4,4,4,8
11,6,10/6/2014,2,2,2,4,4,7
11,7,10/7/2014,2,4,3,3,3,9
11,1,10/8/2014,2,4,3,3,3,9
11,3,10/10/2014,4,4,3,2,3,9
11,4,10/11/2014,2,4,3,3,3,8
11,5,10/12/2014,3,3,2,3,4,7
11,6,10/13/2014,5,4,4,3,5,9
11,7,10/14/2014,3,2,2,3,3,6
11,1,10/15/2014,4,4,4,4,4,8
11,2,10/16/2014,2,4,2,3,3,7
11,3,10/17/2014,2,4,3,3,3,7
11,4,10/18/2014,3,5,4,3,4,10
11,5,10/19/2014,4,4,4,4,4,8
11,6,10/20/2014,3,2,2,3,4,7
11,7,10/21/2014,4,3,4,3,4,8
11,1,10/22/2014,4,4,4,3,4,8
11,2,10/23/2014,3,3,2,4,3,7
11,3,10/24/2014,3,3,3,3,4,7
11,4,10/25/2014,4,3,3,3,3,8
11,5,10/26/2014,3,4,4,3,4,9
11,6,10/27/2014,4,4,4,3,4,8
11,7,10/28/2014,4,4,4,4,4,8
11,2,10/30/2014,2,4,2,3,4,7
11,3,10/31/2014,4,4,4,2,3,7
11,4,11/1/2014,4,4,4,3,3,7
11,5,11/2/2014,4,4,4,2,3,8
11,6,11/3/2014,3,2,2,3,3,8
11,7,11/4/2014,4,4,3,4,4,9
11,1,11/5/2014,4,4,4,2,3,9
11,2,11/6/2014,2,3,2,2,4,8
11,3,11/7/2014,3,3,3,3,3,8
11,4,11/8/2014,2,3,3,3,2,8
11,5,11/9/2014,2,4,4,2,3,9
11,6,11/10/2014,4,4,3,3,2,8
11,7,11/11/2014,3,3,4,3,4,7
11,1,11/12/2014,3,4,4,3,5,8
11,2,11/13/2014,2,3,2,2,3,7
11,3,11/14/2014,3,3,3,3,4,7
11,4,11/15/2014,4,3,4,2,3,8
11,5,11/16/2014,4,3,4,3,3,8
11,6,11/17/2014,2,2,2,3,3,8
11,7,11/18/2014,3,3,3,3,3,9
11,2,11/20/2014,3,3,2,3,2,7
11,3,11/21/2014,4,4,3,2,3,9
11,4,11/22/2014,4,4,3,3,3,8
11,5,11/23/2014,4,4,4,4,4,8
11,7,11/25/2014,3,4,4,3,3,7.5
11,3,11/28/2014,3,4,3,3,5,8
11,4,11/29/2014,3,4,3,3,5,8
11,5,11/30/2014,3,3,3,3,3,6
11,6,12/1/2014,3,3,4,4,3,8
11,7,12/2/2014,3,3,2,5,5,9
11,1,12/3/2014,4,4,3,3,4,11
11,2,12/4/2014,2,4,2,3,3,9
11,3,12/5/2014,2,4,2,3,3,9
11,4,12/6/2014,4,3,4,3,3,8
11,1,12/10/2014,3,2,3,3,4,7
11,3,12/12/2014,3,3,4,3,4,8
11,4,12/13/2014,3,3,3,3,3,9
11,5,12/14/2014,2,3,3,3,3,9
11,6,12/15/2014,4,4,4,4,4,9
11,2,12/18/2014,3,2,2,3,3,8
11,4,12/20/2014,3,3,3,4,3,8
11,5,12/21/2014,4,4,3,3,4,9
11,6,12/22/2014,3,3,4,4,3,8
11,7,12/23/2014,3,4,4,3,4,8
11,1,12/24/2014,3,3,4,4,4,7
11,3,12/26/2014,3,3,3,3,4,8
11,6,12/29/2014,3,3,4,4,4,7
11,1,12/31/2014,3,2,4,4,4,7
10,3,9/26/2014,2,4,3,4,4,9
10,4,9/27/2014,4,4,4,4,4,10
10,5,9/28/2014,4,4,4,4,4,10
10,7,9/30/2014,3,2,3,4,4,5
10,3,10/3/2014,3,4,3,4,4,10
10,7,10/7/2014,2,4,3,3,4,10
10,2,10/9/2014,3,4,3,4,4,10
10,6,10/13/2014,4,4,4,4,4,8
10,1,10/15/2014,4,4,3,4,4,11
10,2,10/16/2014,3,4,3,3,4,8
10,3,10/17/2014,2,3,3,3,3,10
10,5,10/19/2014,2,2,2,3,3,8
10,6,10/20/2014,2,2,2,3,3,7
10,7,10/21/2014,3,3,3,3,3,8
10,1,10/22/2014,3,3,3,3,3,7
10,2,10/23/2014,2,1,3,3,4,5
10,3,10/24/2014,4,5,3,4,5,10
10,4,10/25/2014,4,5,3,4,4,11
10,5,10/26/2014,4,5,4,4,4,11
10,6,10/27/2014,3,3,3,4,4,10
10,2,10/30/2014,4,4,4,4,4,10
10,3,10/31/2014,4,4,4,4,4,11
10,4,11/1/2014,4,4,3,4,4,7
10,5,11/2/2014,4,5,4,4,4,10
10,1,11/5/2014,4,4,4,4,4,10
10,3,11/7/2014,4,5,4,3,4,8
10,6,11/10/2014,4,4,4,3,4,10
10,2,11/13/2014,3,4,3,4,4,8
10,3,11/14/2014,4,5,4,4,4,11
10,4,11/15/2014,4,4,3,4,4,9
10,5,11/16/2014,4,4,3,3,4,10.5
10,6,11/17/2014,3,2,3,3,3,7
10,7,11/18/2014,3,3,4,3,4,8
10,1,11/19/2014,3,4,4,4,4,8
10,2,11/20/2014,3,4,3,3,3,7
10,3,11/21/2014,4,4,4,3,4,10
10,4,11/22/2014,4,4,4,3,4,10
10,7,11/25/2014,4,4,4,4,4,9
10,1,11/26/2014,4,4,4,4,3,10
10,2,11/27/2014,3,4,3,3,3,10
10,3,11/28/2014,3,4,4,4,4,9
10,4,11/29/2014,3,4,4,4,4,9
10,5,11/30/2014,4,3,4,4,3,10
10,6,12/1/2014,4,5,4,3,3,10
10,7,12/2/2014,3,4,3,3,3,8
10,1,12/3/2014,4,3,4,4,3,10
10,2,12/4/2014,4,4,3,4,4,9.5
10,3,12/5/2014,3,3,3,3,4,7
10,4,12/6/2014,3,4,2,3,4,9
10,5,12/7/2014,2,4,2,3,4,11
10,6,12/8/2014,3,3,3,3,4,7
10,7,12/9/2014,3,3,3,3,4,5
10,1,12/10/2014,3,4,4,3,4,10
10,2,12/11/2014,3,4,3,3,3,8
10,3,12/12/2014,3,4,3,3,4,8
10,4,12/13/2014,3,3,3,4,4,8
10,5,12/14/2014,3,3,3,4,4,7
10,6,12/15/2014,4,5,4,4,4,12
10,7,12/16/2014,3,4,4,3,4,6
10,1,12/17/2014,3,4,4,4,4,10
10,2,12/18/2014,3,4,3,4,4,6.5
10,3,12/19/2014,3,4,4,4,4,10
10,4,12/20/2014,4,5,4,4,4,10
10,5,12/21/2014,3,4,3,3,4,9
10,6,12/22/2014,3,4,2,4,4,8
10,7,12/23/2014,3,4,2,4,4,9
10,1,12/24/2014,3,4,3,3,4,9
10,2,12/25/2014,3,4,3,3,4,8
10,3,12/26/2014,4,4,3,3,4,10
10,4,12/27/2014,3,4,3,3,4,10
10,6,12/29/2014,3,4,3,3,4,8
10,7,12/30/2014,3,3,2,3,4,7
10,1,12/31/2014,3,2,3,3,4,6
9,3,9/26/2014,3,4,3,4,4,8
9,4,9/27/2014,3,4,4,3,4,8
9,5,9/28/2014,4,3,4,4,4,8.5
9,6,9/29/2014,3,4,3,3,4,8
9,7,9/30/2014,3,3,2,4,4,7
9,1,10/1/2014,4,4,3,4,4,8
9,2,10/2/2014,3,4,2,3,4,8
9,3,10/3/2014,3,4,2,3,4,9
9,4,10/4/2014,3,4,3,4,4,9
9,5,10/5/2014,4,4,4,4,4,8
9,6,10/6/2014,3,4,2,4,4,9
9,7,10/7/2014,3,3,2,3,4,8
9,1,10/8/2014,3,4,3,3,4,8
9,2,10/9/2014,3,4,3,3,3,9
9,3,10/10/2014,3,4,2,4,4,10
9,4,10/11/2014,4,4,3,3,4,10
9,5,10/12/2014,3,4,3,3,4,9
9,6,10/13/2014,3,3,3,3,4,8
9,7,10/14/2014,4,4,3,2,2,9
9,1,10/15/2014,4,4,3,3,4,9
9,2,10/16/2014,3,4,2,4,4,8
9,3,10/17/2014,3,4,3,3,3,8
9,4,10/18/2014,4,4,4,3,4,9
9,5,10/19/2014,4,4,4,3,4,9
9,6,10/20/2014,4,2,4,3,4,8
9,7,10/21/2014,3,3,4,4,4,7
9,1,10/22/2014,4,4,4,4,4,9
9,2,10/23/2014,3,3,4,4,4,8
9,3,10/24/2014,3,2,4,3,4,7
9,4,10/25/2014,4,3,4,4,4,7
9,5,10/26/2014,4,4,3,4,4,9
9,6,10/27/2014,4,4,3,3,4,8
9,7,10/28/2014,4,4,4,4,4,9
9,1,10/29/2014,4,4,4,4,4,8
9,2,10/30/2014,4,4,4,4,4,9
9,3,10/31/2014,3,3,2,3,4,8
9,4,11/1/2014,3,4,3,4,4,7
9,5,11/2/2014,3,2,4,4,4,7
9,6,11/3/2014,3,3,4,4,4,7
9,7,11/4/2014,4,3,4,4,4,8
9,1,11/5/2014,4,4,4,3,4,9
9,2,11/6/2014,4,4,4,4,4,9
9,3,11/7/2014,4,3,3,4,4,8
9,4,11/8/2014,4,4,4,4,4,8.5
9,5,11/9/2014,3,4,3,4,4,8
9,1,11/12/2014,4,4,4,3,4,8
9,2,11/13/2014,3,4,2,4,4,8
9,3,11/14/2014,3,3,2,2,2,7
9,4,11/15/2014,3,3,3,3,4,7.5
9,5,11/16/2014,4,3,3,3,4,7
9,6,11/17/2014,3,4,2,3,4,8
9,7,11/18/2014,3,3,3,3,4,8
9,1,11/19/2014,2,3,3,4,4,7
9,2,11/20/2014,3,4,3,3,3,9
9,3,11/21/2014,3,4,3,3,4,7.5
9,4,11/22/2014,3,4,3,3,4,8
9,5,11/23/2014,3,4,3,3,4,7.5
9,6,11/24/2014,4,4,4,4,4,8
9,7,11/25/2014,3,3,3,3,4,7
9,1,11/26/2014,4,4,4,4,4,8
9,2,11/27/2014,4,4,4,2,2,9
9,3,11/28/2014,4,4,4,4,4,9
9,4,11/29/2014,4,3,4,4,4,8
9,5,11/30/2014,4,4,4,3,4,9
9,6,12/1/2014,4,4,3,4,4,8
9,7,12/2/2014,2,3,4,4,4,7
9,1,12/3/2014,3,4,3,4,4,9
9,2,12/4/2014,3,4,2,3,4,9
9,3,12/5/2014,2,3,3,3,4,6
9,4,12/6/2014,4,4,3,4,4,9
9,5,12/7/2014,4,4,4,3,4,9
9,6,12/8/2014,4,4,4,4,4,8
9,7,12/9/2014,4,5,2,3,3,10
9,1,12/10/2014,4,4,3,4,4,9
9,2,12/11/2014,2,4,1,4,4,8
9,3,12/12/2014,3,3,3,4,4,8
9,4,12/13/2014,4,3,3,4,3,9.5
9,5,12/14/2014,2,3,3,3,3,8
9,6,12/15/2014,2,2,3,2,2,5
9,2,12/18/2014,4,4,3,3,4,9
9,3,12/19/2014,4,4,3,4,4,8.5
9,4,12/20/2014,4,4,2,4,4,9
9,5,12/21/2014,4,4,3,4,4,9
9,6,12/22/2014,4,4,4,4,4,9
9,2,12/25/2014,3,4,2,4,5,7
9,3,12/26/2014,4,4,3,4,4,9
9,4,12/27/2014,4,4,2,4,5,9
9,6,12/29/2014,3,3,4,4,4,6.5
8,3,9/26/2014,2,5,4,4,4,9
8,4,9/27/2014,4,4,3,4,4,8
8,5,9/28/2014,4,4,4,4,4,8
8,6,9/29/2014,4,4,4,4,4,8
8,7,9/30/2014,2,3,2,4,4,6
8,1,10/1/2014,2,3,3,3,4,7
8,2,10/2/2014,3,4,4,3,3,8
8,3,10/3/2014,4,5,4,4,5,8
8,4,10/4/2014,4,4,4,4,4,10
8,6,10/6/2014,2,3,1,3,4,6
8,7,10/7/2014,4,4,4,4,4,9
8,1,10/8/2014,4,4,4,4,4,7
8,2,10/9/2014,2,4,1,3,4,8
8,5,10/12/2014,4,4,4,4,4,9
8,6,10/13/2014,4,4,4,4,4,8
8,7,10/14/2014,2,3,3,4,4,8
8,1,10/15/2014,3,3,3,4,4,7
8,2,10/16/2014,3,2,4,3,3,6
8,4,10/18/2014,3,4,4,4,4,7
8,5,10/19/2014,4,4,4,4,4,7
8,6,10/20/2014,3,3,2,3,3,7
8,1,10/22/2014,4,4,4,4,4,8
8,3,10/24/2014,4,3,2,4,4,6
8,4,10/25/2014,4,4,4,4,4,7
8,7,10/28/2014,3,4,3,3,3,8
8,2,10/30/2014,3,3,2,3,4,7
8,3,10/31/2014,2,3,2,4,4,7
8,4,11/1/2014,3,4,4,3,4,8
8,5,11/2/2014,4,4,4,5,4,8
8,6,11/3/2014,2,3,2,3,3,7
8,7,11/4/2014,2,3,2,4,4,8
8,1,11/5/2014,4,3,3,4,4,6
8,2,11/6/2014,2,2,1,3,3,8
8,4,11/8/2014,3,3,4,4,4,7
8,5,11/9/2014,3,3,4,3,3,8
8,6,11/10/2014,4,4,3,3,4,8
8,1,11/12/2014,4,4,4,4,4,8
8,2,11/13/2014,2,2,2,3,4,6
8,3,11/14/2014,3,3,4,3,3,7
8,4,11/15/2014,4,4,2,4,4,7
8,5,11/16/2014,4,4,4,4,4,8
8,6,11/17/2014,2,3,1,4,3,7
8,1,11/19/2014,3,3,4,3,3,8
8,2,11/20/2014,2,2,1,4,4,5
8,3,11/21/2014,3,3,2,4,4,8
8,4,11/22/2014,3,3,4,4,4,7
8,5,11/23/2014,4,4,4,4,4,8
8,6,11/24/2014,3,2,2,3,4,7
8,3,11/28/2014,4,4,4,4,4,8
8,4,11/29/2014,4,4,4,4,4,8
8,5,11/30/2014,4,5,4,3,4,8
8,6,12/1/2014,4,4,4,4,4,8
8,7,12/2/2014,4,4,4,4,4,7
8,1,12/3/2014,3,3,2,3,3,8
8,2,12/4/2014,3,4,3,3,4,8
8,3,12/5/2014,3,5,2,3,4,9
8,4,12/6/2014,3,3,2,4,4,8
8,5,12/7/2014,3,4,2,3,4,8
8,2,12/11/2014,4,4,2,4,4,8
8,3,12/12/2014,4,4,4,4,5,8
8,4,12/13/2014,4,3,2,2,4,7
8,5,12/14/2014,3,4,2,2,3,7
8,6,12/15/2014,4,4,4,4,4,7
8,7,12/16/2014,3,3,2,3,4,7
8,2,12/18/2014,3,4,3,3,4,9
8,3,12/19/2014,4,4,3,4,4,8
8,4,12/20/2014,4,4,4,4,4,9
8,5,12/21/2014,4,4,2,4,4,8
8,6,12/22/2014,4,4,4,4,4,7
8,1,12/24/2014,3,2,2,1,3,6
8,3,12/26/2014,4,4,2,3,4,7
8,4,12/27/2014,4,3,2,3,4,7
7,2,10/2/2014,3,4,5,5,4,10
7,3,10/3/2014,3,4,5,5,4,10
7,6,10/6/2014,3,4,3,3,4,8
7,7,10/7/2014,3,4,2,3,4,10
7,1,10/8/2014,4,4,3,3,4,9
7,2,10/9/2014,2,4,4,4,4,8
7,3,10/10/2014,4,4,4,5,4,10
7,4,10/11/2014,4,4,4,4,4,9
7,5,10/12/2014,4,4,4,4,4,10
7,6,10/13/2014,4,4,4,4,4,9
7,7,10/14/2014,4,4,4,4,4,9
7,1,10/15/2014,3,4,4,4,4,7
7,2,10/16/2014,4,4,4,4,4,8
7,3,10/17/2014,4,4,4,4,4,10
7,4,10/18/2014,4,4,4,4,4,10
7,5,10/19/2014,4,4,4,4,4,11
7,6,10/20/2014,3,3,3,3,3,10
7,7,10/21/2014,4,4,4,4,4,9
7,1,10/22/2014,4,4,4,4,4,10
7,2,10/23/2014,4,4,4,4,4,10
7,3,10/24/2014,4,4,4,4,4,10
7,4,10/25/2014,4,4,4,4,4,9
7,5,10/26/2014,4,4,4,4,4,10
7,6,10/27/2014,4,4,4,4,4,10
7,7,10/28/2014,4,4,4,4,4,9
7,1,10/29/2014,4,4,4,4,4,7
7,2,10/30/2014,4,4,4,4,4,10
7,3,10/31/2014,4,4,4,4,4,7
7,5,11/2/2014,5,5,5,5,5,9
7,6,11/3/2014,4,4,3,4,4,9
7,7,11/4/2014,4,4,4,4,4,11
7,1,11/5/2014,4,4,2,4,4,10.5
7,2,11/6/2014,3,4,3,4,4,7
7,3,11/7/2014,4,4,4,4,4,7
7,4,11/8/2014,4,4,3,5,5,7
7,5,11/9/2014,4,4,4,4,4,8
7,6,11/10/2014,5,4,2,4,4,10
7,7,11/11/2014,3,4,3,3,4,8
7,1,11/12/2014,4,4,4,4,4,7
7,2,11/13/2014,5,4,4,5,5,10
7,3,11/14/2014,4,5,2,4,4,10
7,4,11/15/2014,4,4,3,4,4,8
7,5,11/16/2014,4,4,4,4,4,9
7,6,11/17/2014,4,4,4,4,4,9
7,7,11/18/2014,4,4,4,4,4,7
7,1,11/19/2014,3,5,4,4,4,11
7,2,11/20/2014,4,4,4,4,4,9
7,3,11/21/2014,4,4,3,4,4,6
7,4,11/22/2014,3,4,2,5,4,11.5
7,5,11/23/2014,4,4,4,4,4,10
7,6,11/24/2014,5,5,5,5,5,8
7,7,11/25/2014,4,4,4,4,4,7
7,1,11/26/2014,4,4,4,4,4,10
7,2,11/27/2014,4,4,4,4,4,10
7,3,11/28/2014,5,4,3,4,4,7
7,4,11/29/2014,4,4,4,4,4,8
7,5,11/30/2014,3,3,2,5,5,9
7,6,12/1/2014,4,4,2,4,4,11
7,7,12/2/2014,4,3,1,5,4,9
7,1,12/3/2014,5,4,2,5,5,10.5
7,2,12/4/2014,4,4,3,5,5,8.5
7,3,12/5/2014,4,4,3,5,4,7
7,4,12/6/2014,4,4,4,4,4,11.5
7,5,12/7/2014,4,2,3,4,4,8
7,6,12/8/2014,4,4,4,5,5,9
7,7,12/9/2014,4,4,2,5,5,7
7,1,12/10/2014,5,4,3,5,4,11
7,2,12/11/2014,4,4,4,4,4,10
7,3,12/12/2014,4,2,4,5,5,11
7,4,12/13/2014,4,4,4,4,4,6
7,5,12/14/2014,4,4,2,5,5,9
7,6,12/15/2014,3,4,1,5,5,8.5
7,7,12/16/2014,4,4,2,5,5,9
7,1,12/17/2014,4,3,2,5,5,9
7,2,12/18/2014,4,5,4,5,5,10
7,3,12/19/2014,5,5,3,5,5,11
7,4,12/20/2014,5,5,3,5,5,10.5
7,5,12/21/2014,5,5,4,5,5,9
7,6,12/22/2014,5,5,3,5,5,10
7,7,12/23/2014,4,4,3,5,5,10.5
7,7,12/30/2014,4,4,3,5,5,11
6,3,9/26/2014,3,2,2,3,3,6
6,4,9/27/2014,3,2,2,2,3,8
6,5,9/28/2014,4,4,4,2,3,8
6,6,9/29/2014,4,3,4,2,3,8
6,7,9/30/2014,3,2,3,3,4,7
6,1,10/1/2014,4,3,4,3,3,9
6,2,10/2/2014,3,3,2,2,3,9
6,3,10/3/2014,3,3,3,2,3,9
6,4,10/4/2014,3,2,3,2,3,9
6,5,10/5/2014,3,2,3,2,3,8
6,6,10/6/2014,3,2,3,2,3,8
6,7,10/7/2014,3,4,4,2,3,9
6,1,10/8/2014,3,3,3,2,4,8
6,2,10/9/2014,2,2,3,2,3,8
6,3,10/10/2014,3,2,4,2,3,7
6,4,10/11/2014,3,3,3,4,4,9
6,5,10/12/2014,2,3,2,2,3,9
6,6,10/13/2014,3,3,3,1,3,9
6,7,10/14/2014,2,4,1,2,3,9
6,1,10/15/2014,3,2,3,3,4,7
6,2,10/16/2014,4,4,1,2,4,8
