ATHLETE_ID,DAY_OF_WEEK,DATE,FATIGUE,SLEEP_QUALITY,GENERAL_SORNESS,STRESS,MOOD,HOURS_SLEPT
6,3,10/17/2014,2,4,3,2,3,6
6,4,10/18/2014,2,2,3,2,4,6
6,5,10/19/2014,3,3,3,2,3,7
6,6,10/20/2014,3,4,2,2,3,7
6,7,10/21/2014,1,4,4,2,2,7
6,1,10/22/2014,2,2,3,1,2,7
6,2,10/23/2014,2,3,2,2,4,7
6,3,10/24/2014,3,3,4,2,4,8
6,4,10/25/2014,2,1,3,2,4,8
6,5,10/26/2014,3,5,3,2,3,9
6,6,10/27/2014,3,4,3,2,4,9
6,7,10/28/2014,3,4,4,2,4,8
6,1,10/29/2014,1,4,2,2,4,7
6,2,10/30/2014,3,3,3,2,4,9
6,3,10/31/2014,3,4,4,2,4,8
6,4,11/1/2014,3,3,3,2,4,9
6,5,11/2/2014,3,2,4,2,4,7
6,6,11/3/2014,2,2,2,2,5,6
6,7,11/4/2014,3,4,2,2,4,7
6,1,11/5/2014,3,3,4,2,4,8
6,2,11/6/2014,2,4,1,2,4,9
6,3,11/7/2014,2,3,3,2,4,8
6,4,11/8/2014,3,3,4,2,4,8
6,5,11/9/2014,1,3,5,2,5,8
6,6,11/10/2014,2,3,3,2,4,8
6,7,11/11/2014,2,2,2,2,4,6
6,1,11/12/2014,3,3,4,2,4,8
6,2,11/13/2014,2,4,2,2,4,7
6,3,11/14/2014,3,4,2,3,5,7
6,5,11/16/2014,4,4,4,4,5,8
6,6,11/17/2014,2,4,1,2,4,8
6,7,11/18/2014,3,4,3,2,5,8.5
6,1,11/19/2014,2,5,4,3,5,8
6,2,11/20/2014,1,4,1,2,5,9
6,3,11/21/2014,2,4,2,1,4,8
6,4,11/22/2014,2,4,3,2,5,8
6,5,11/23/2014,2,4,3,1,4,7
6,6,11/24/2014,2,4,1,4,5,7
6,7,11/25/2014,3,2,4,4,5,8
6,1,11/26/2014,2,2,3,4,4,7
6,2,11/27/2014,2,2,1,4,5,9
6,3,11/28/2014,4,4,3,2,5,9
6,4,11/29/2014,2,3,3,1,4,8
6,5,11/30/2014,3,2,4,5,5,7
6,6,12/1/2014,4,2,4,3,3,6.5
6,7,12/2/2014,1,2,3,4,3,8
6,1,12/3/2014,3,4,2,3,5,10
6,2,12/4/2014,3,2,2,3,5,7
6,3,12/5/2014,2,3,2,3,5,8
6,4,12/6/2014,2,3,3,2,5,8
6,5,12/7/2014,3,3,4,2,5,8
6,6,12/8/2014,2,3,4,3,4,8
6,7,12/9/2014,1,2,2,3,2,8
6,1,12/10/2014,2,4,3,3,4,8
6,2,12/11/2014,2,3,3,4,5,10
6,3,12/12/2014,3,3,3,3,5,8
6,4,12/13/2014,2,3,2,3,5,6
6,5,12/14/2014,2,4,2,2,4,7
6,6,12/15/2014,3,5,2,2,5,9
6,7,12/16/2014,2,4,2,2,5,9
6,2,12/18/2014,3,4,2,2,3,7
6,3,12/19/2014,4,4,4,1,5,8
6,4,12/20/2014,4,5,2,2,5,9
6,5,12/21/2014,4,4,3,4,5,8
6,6,12/22/2014,4,5,3,4,4,8
6,7,12/23/2014,4,5,3,4,5,8
6,1,12/24/2014,3,3,3,3,5,8
6,2,12/25/2014,3,5,2,4,5,8
6,3,12/26/2014,3,4,2,5,5,8
6,4,12/27/2014,4,5,3,4,5,9
6,5,12/28/2014,3,3,3,5,5,8
6,6,12/29/2014,2,5,4,5,5,6
6,7,12/30/2014,4,5,3,5,5,10
6,1,12/31/2014,4,3,4,5,5,7
5,3,9/26/2014,3,4,2,2,2,7
5,4,9/27/2014,3,4,3,2,2,8
5,5,9/28/2014,4,4,4,3,3,9
5,6,9/29/2014,4,4,4,2,4,8
5,7,9/30/2014,4,5,3,2,2,9
5,1,10/1/2014,4,4,4,3,2,7
5,2,10/2/2014,4,4,3,2,3,8
5,3,10/3/2014,3,3,2,3,2,7
5,4,10/4/2014,3,3,3,2,3,8
5,5,10/5/2014,4,4,4,3,3,6
5,6,10/6/2014,3,4,4,4,4,9
5,7,10/7/2014,4,4,3,3,3,8
5,1,10/8/2014,4,4,3,2,3,8
5,2,10/9/2014,4,4,4,2,2,9
5,3,10/10/2014,4,5,5,3,3,9
5,4,10/11/2014,4,4,4,3,3,8
5,5,10/12/2014,4,4,3,3,2,9
5,6,10/13/2014,4,4,4,4,3,8
5,7,10/14/2014,4,4,4,4,3,7
5,1,10/15/2014,4,4,3,2,2,9
5,2,10/16/2014,3,4,2,3,2,8
5,3,10/17/2014,3,2,3,2,2,6
5,4,10/18/2014,3,2,3,2,3,6
5,5,10/19/2014,3,2,3,3,2,7
5,6,10/20/2014,4,3,3,3,2,7
5,7,10/21/2014,4,4,3,3,3,8
5,1,10/22/2014,4,3,4,3,3,7
5,2,10/23/2014,3,3,3,2,2,5
5,3,10/24/2014,4,3,3,3,2,9
5,4,10/25/2014,4,4,3,3,3,9
5,5,10/26/2014,3,4,3,3,3,8
5,6,10/27/2014,3,4,3,3,3,8
5,7,10/28/2014,3,3,2,3,2,8
5,1,10/29/2014,2,2,3,3,3,5
5,2,10/30/2014,4,4,3,3,3,6
5,3,10/31/2014,4,4,4,3,3,9
5,4,11/1/2014,3,4,3,3,2,8
5,5,11/2/2014,4,4,3,3,3,7
5,6,11/3/2014,4,3,3,3,2,7
5,7,11/4/2014,4,5,3,3,3,9
5,1,11/5/2014,4,3,3,2,1,8
5,2,11/6/2014,4,3,4,2,2,8
5,3,11/7/2014,4,3,3,2,2,8
5,4,11/8/2014,4,3,3,3,2,8
5,5,11/9/2014,3,4,4,3,3,8
5,6,11/10/2014,3,4,3,3,3,9
5,7,11/11/2014,4,4,4,3,3,8
5,1,11/12/2014,3,4,3,3,3,8
5,2,11/13/2014,4,4,4,3,3,6.5
5,3,11/14/2014,3,3,3,2,2,7
5,4,11/15/2014,3,3,3,2,2,6
5,5,11/16/2014,4,3,3,3,3,8
5,6,11/17/2014,3,3,3,3,3,7
5,7,11/18/2014,3,4,3,3,4,9
5,1,11/19/2014,3,3,3,2,2,9
5,2,11/20/2014,3,2,3,2,3,5.5
5,3,11/21/2014,3,3,3,3,3,8
5,4,11/22/2014,3,3,4,3,2,8
5,5,11/23/2014,4,4,4,4,3,9
5,6,11/24/2014,3,3,3,2,2,6
5,7,11/25/2014,3,3,4,3,4,7
5,1,11/26/2014,4,3,3,3,3,8
5,2,11/27/2014,3,3,3,3,3,7
5,3,11/28/2014,4,4,3,3,4,8
5,4,11/29/2014,4,4,3,3,4,8
5,5,11/30/2014,3,3,4,3,4,8
5,6,12/1/2014,3,3,4,3,4,6.5
5,7,12/2/2014,2,2,3,2,3,4.5
5,1,12/3/2014,4,4,4,3,3,9
5,2,12/4/2014,4,4,4,3,4,9
5,3,12/5/2014,4,3,4,3,4,9
5,4,12/6/2014,4,4,3,3,3,8
5,5,12/7/2014,4,5,4,3,3,9
5,6,12/8/2014,4,4,4,3,3,9
5,7,12/9/2014,2,3,3,3,2,9
5,1,12/10/2014,3,3,3,3,3,8
5,2,12/11/2014,3,4,3,3,3,7
5,3,12/12/2014,4,4,4,3,3,9
5,4,12/13/2014,2,3,2,3,3,8
5,5,12/14/2014,3,3,2,2,2,8
5,6,12/15/2014,3,3,3,2,2,8
5,7,12/16/2014,4,3,4,3,3,7.5
5,3,12/19/2014,4,3,3,3,3,8
5,4,12/20/2014,4,4,3,3,3,8
5,5,12/21/2014,4,4,4,4,4,9
5,6,12/22/2014,4,3,4,3,4,9
5,7,12/23/2014,4,3,4,3,4,9
5,1,12/24/2014,4,4,4,4,4,9
5,2,12/25/2014,4,4,4,5,5,9
5,3,12/26/2014,4,4,4,3,4,10
5,6,12/29/2014,3,3,3,3,2,6.5
5,7,12/30/2014,3,3,3,3,3,7
4,3,9/26/2014,3,4,4,3,3,8
4,4,9/27/2014,3,4,3,2,3,8
4,5,9/28/2014,3,4,4,3,4,7
4,6,9/29/2014,2,4,3,3,4,8
4,7,9/30/2014,3,3,3,4,4,9
4,1,10/1/2014,3,4,3,3,4,9
4,2,10/2/2014,3,3,3,3,4,8
4,3,10/3/2014,3,3,3,3,4,9
4,4,10/4/2014,3,4,3,3,4,9
4,5,10/5/2014,3,4,4,3,4,8
4,6,10/6/2014,4,4,4,4,4,9
4,7,10/7/2014,4,4,4,4,5,8
4,1,10/8/2014,4,4,4,4,5,8
4,2,10/9/2014,3,4,4,3,4,9
4,3,10/10/2014,4,4,4,4,4,9
4,4,10/11/2014,4,4,4,3,3,9
4,5,10/12/2014,4,4,3,3,4,9
4,6,10/13/2014,4,4,4,3,4,8
4,7,10/14/2014,4,4,4,3,3,9
4,1,10/15/2014,4,4,4,4,4,8
4,2,10/16/2014,4,4,4,3,4,8
4,3,10/17/2014,3,4,2,3,3,6
4,4,10/18/2014,4,5,3,4,4,9
4,5,10/19/2014,4,4,4,4,4,10
4,6,10/20/2014,4,4,4,4,4,10
4,7,10/21/2014,4,4,4,4,4,8
4,1,10/22/2014,5,4,4,4,4,9
4,2,10/23/2014,3,3,4,3,3,7
4,4,10/25/2014,4,4,4,4,4,4
4,5,10/26/2014,3,4,3,4,4,8
4,6,10/27/2014,4,4,3,3,4,9
4,7,10/28/2014,3,4,3,3,3,8
4,1,10/29/2014,3,4,3,3,3,8
4,2,10/30/2014,3,3,3,3,3,8
4,3,10/31/2014,4,4,3,3,3,7
4,4,11/1/2014,4,4,3,3,4,8
4,5,11/2/2014,3,4,4,3,3,9
4,6,11/3/2014,4,4,3,4,4,8
4,7,11/4/2014,4,4,3,3,3,9
4,1,11/5/2014,4,4,3,4,4,8
4,2,11/6/2014,3,3,3,3,3,7.5
4,3,11/7/2014,3,4,3,4,4,7.5
4,4,11/8/2014,4,3,3,4,4,7.5
4,5,11/9/2014,3,4,3,4,4,8.5
4,6,11/10/2014,4,4,4,4,4,9
4,7,11/11/2014,4,4,4,4,4,8
4,1,11/12/2014,4,4,4,4,4,7
4,2,11/13/2014,4,4,4,3,3,9
4,3,11/14/2014,3,4,4,4,4,7
4,5,11/16/2014,3,4,3,3,3,8.5
4,6,11/17/2014,3,4,3,3,3,10
4,7,11/18/2014,2,2,3,3,3,8.5
4,1,11/19/2014,2,3,3,3,3,8
4,2,11/20/2014,2,3,4,3,3,8
4,3,11/21/2014,3,3,4,3,3,8
4,5,11/23/2014,3,4,4,3,3,8
4,6,11/24/2014,3,4,4,4,4,8
4,1,11/26/2014,3,4,4,4,4,9
4,2,11/27/2014,3,4,4,3,3,10
4,3,11/28/2014,4,4,3,4,4,7.5
4,4,11/29/2014,4,4,3,4,4,8.5
4,5,11/30/2014,4,4,4,4,4,8
4,6,12/1/2014,4,4,4,4,4,8
4,7,12/2/2014,2,3,2,3,3,7.5
4,1,12/3/2014,4,4,3,4,4,8
4,2,12/4/2014,3,4,2,3,4,8
4,3,12/5/2014,4,4,3,4,4,7.5
4,4,12/6/2014,4,4,4,4,4,10
4,6,12/8/2014,4,4,4,4,4,9
4,7,12/9/2014,4,4,4,4,4,8
4,1,12/10/2014,3,4,3,4,4,9
4,2,12/11/2014,4,4,4,4,4,9
4,3,12/12/2014,3,4,4,4,4,9
4,4,12/13/2014,3,4,4,3,3,8
4,5,12/14/2014,3,4,3,3,3,8
4,6,12/15/2014,2,4,3,4,4,10
4,7,12/16/2014,2,5,3,5,5,7
4,1,12/17/2014,4,4,3,3,3,8
4,3,12/19/2014,1,4,3,3,3,7.5
4,4,12/20/2014,2,4,3,4,4,9
4,5,12/21/2014,2,4,3,4,4,9
4,6,12/22/2014,3,4,4,4,4,9
4,1,12/24/2014,3,4,4,4,4,7
4,2,12/25/2014,3,4,4,4,4,7.5
4,3,12/26/2014,3,4,4,4,4,7.5
4,5,12/28/2014,2,4,4,4,4,7.5
4,6,12/29/2014,4,4,4,4,4,9
4,7,12/30/2014,3,4,4,4,4,9
3,3,9/26/2014,3,3,3,2,3,6
3,4,9/27/2014,3,4,3,3,4,8
3,5,9/28/2014,2,4,3,3,3,6
3,6,9/29/2014,4,4,4,4,4,9
3,7,9/30/2014,3,4,3,3,4,8
3,1,10/1/2014,2,3,2,3,3,7
3,3,10/3/2014,3,4,3,4,4,9
3,5,10/5/2014,3,4,4,3,4,9
3,6,10/6/2014,3,3,3,4,4,8
3,7,10/7/2014,3,3,3,3,4,7
3,1,10/8/2014,2,2,3,2,3,7
3,3,10/10/2014,4,4,3,4,4,10
3,4,10/11/2014,3,4,3,4,4,8
3,5,10/12/2014,4,5,4,4,4,10
3,6,10/13/2014,3,4,3,4,4,8
3,7,10/14/2014,3,4,3,3,4,9
3,2,10/16/2014,2,4,2,3,4,7
3,3,10/17/2014,3,4,3,3,4,5
3,4,10/18/2014,3,3,3,3,3,7
3,5,10/19/2014,3,3,3,4,4,8
3,6,10/20/2014,3,4,3,4,4,9
3,7,10/21/2014,3,4,3,4,4,9
3,1,10/22/2014,4,4,4,4,4,9
3,3,10/24/2014,3,4,3,3,3,7
3,4,10/25/2014,4,3,3,3,3,8
3,6,10/27/2014,4,4,4,4,4,9
3,1,10/29/2014,3,4,3,3,3,8
3,2,10/30/2014,2,3,2,2,3,9
3,3,10/31/2014,3,3,3,3,4,7
3,4,11/1/2014,3,4,4,3,4,9
3,5,11/2/2014,4,4,4,4,4,9
3,6,11/3/2014,3,4,3,4,4,8
3,7,11/4/2014,3,4,4,4,4,8
3,2,11/6/2014,3,4,3,3,4,8
3,4,11/8/2014,3,4,3,4,4,8
3,5,11/9/2014,2,2,2,2,3,5
3,7,11/11/2014,4,4,4,4,4,8
3,2,11/13/2014,4,4,4,4,4,8
3,3,11/14/2014,3,4,3,4,4,8
3,5,11/16/2014,3,4,3,3,3,8
3,6,11/17/2014,3,3,3,3,3,8
3,7,11/18/2014,3,3,3,3,3,8
3,1,11/19/2014,4,4,3,3,4,7.5
3,2,11/20/2014,3,4,2,3,3,8.5
3,4,11/22/2014,3,3,3,3,3,8
3,5,11/23/2014,3,3,3,3,3,8
3,6,11/24/2014,2,3,2,2,3,6
3,7,11/25/2014,3,3,3,4,4,7
3,1,11/26/2014,3,4,3,3,4,9
3,2,11/27/2014,2,4,2,3,4,8
3,3,11/28/2014,3,4,3,3,3,7
3,4,11/29/2014,3,4,3,3,4,7.5
3,5,11/30/2014,4,4,4,4,4,8
3,7,12/2/2014,2,4,3,4,4,6
3,1,12/3/2014,3,4,3,4,4,9
3,3,12/5/2014,2,2,3,2,3,6
3,4,12/6/2014,4,4,2,4,4,9.5
3,5,12/7/2014,3,4,3,3,4,8
3,7,12/9/2014,3,3,3,3,3,8
3,2,12/11/2014,3,4,2,3,4,9
3,3,12/12/2014,3,4,3,3,4,8
3,5,12/14/2014,3,4,3,3,4,8
3,6,12/15/2014,2,3,2,3,3,7
3,1,12/17/2014,3,3,3,3,4,7.5
3,3,12/19/2014,2,4,3,2,3,6
3,4,12/20/2014,3,4,4,3,4,9
3,5,12/21/2014,3,4,3,3,4,8.5
3,6,12/22/2014,3,4,3,4,4,9
3,7,12/23/2014,3,4,3,2,3,8.5
3,1,12/24/2014,3,4,3,2,4,7.5
3,4,12/27/2014,3,4,3,3,4,8.5
3,7,12/30/2014,2,3,3,3,3,6
2,3,9/26/2014,3,4,3,4,4,7
2,5,9/28/2014,3,4,2,3,4,7
2,6,9/29/2014,4,5,3,3,5,9
2,7,9/30/2014,4,5,4,3,4,9
2,1,10/1/2014,4,5,3,3,4,8
2,2,10/2/2014,3,3,4,3,4,8
2,3,10/3/2014,3,5,2,3,5,8
2,4,10/4/2014,4,5,4,3,4,9
2,5,10/5/2014,4,4,4,2,3,8
2,6,10/6/2014,4,5,4,2,4,8
2,7,10/7/2014,5,4,4,2,4,9
2,1,10/8/2014,3,4,3,3,4,7
2,2,10/9/2014,3,4,4,2,4,9
2,3,10/10/2014,4,3,2,3,4,8
2,5,10/12/2014,3,5,3,2,4,9
2,6,10/13/2014,5,5,4,3,4,8
2,7,10/14/2014,4,5,4,3,4,9
2,1,10/15/2014,5,4,4,4,4,7
2,2,10/16/2014,4,4,4,4,4,7
2,3,10/17/2014,4,5,2,4,4,9
2,4,10/18/2014,3,4,4,4,4,9
2,5,10/19/2014,4,4,5,4,4,10
2,6,10/20/2014,4,4,2,4,4,9
2,7,10/21/2014,3,3,3,4,4,8
2,1,10/22/2014,3,4,3,4,4,8
2,2,10/23/2014,5,4,4,4,4,9
2,3,10/24/2014,3,4,3,4,4,7
2,4,10/25/2014,4,5,4,4,4,9
2,5,10/26/2014,4,4,4,4,4,8
2,6,10/27/2014,4,4,4,4,5,8
2,7,10/28/2014,4,5,4,4,4,8
2,1,10/29/2014,4,4,4,4,4,8
2,2,10/30/2014,4,4,4,4,4,7
2,3,10/31/2014,3,4,4,4,4,7
2,4,11/1/2014,4,4,4,4,4,7
2,5,11/2/2014,4,4,4,4,3,6
2,6,11/3/2014,3,4,2,4,4,7
2,7,11/4/2014,4,4,3,4,4,8
2,1,11/5/2014,3,4,4,3,3,9
2,2,11/6/2014,4,4,4,5,5,7
2,3,11/7/2014,5,4,4,4,4,6
2,4,11/8/2014,3,4,4,4,5,6
2,5,11/9/2014,4,4,3,4,4,8
2,6,11/10/2014,4,4,3,4,4,8
2,7,11/11/2014,3,4,4,3,4,9
2,2,11/13/2014,4,5,4,4,4,8.5
2,3,11/14/2014,3,3,4,4,4,6
2,4,11/15/2014,4,5,4,4,4,8.5
2,5,11/16/2014,4,4,3,4,4,8
2,6,11/17/2014,2,4,3,4,3,7
2,7,11/18/2014,3,4,3,4,4,8
2,2,11/20/2014,3,4,4,4,4,9
2,3,11/21/2014,3,3,4,4,4,6
2,4,11/22/2014,4,5,4,4,4,8
2,5,11/23/2014,4,3,5,4,4,7
2,6,11/24/2014,5,4,5,4,4,8.5
2,7,11/25/2014,4,4,4,4,4,8
2,1,11/26/2014,4,4,5,4,4,8
2,2,11/27/2014,4,4,4,3,3,9
2,3,11/28/2014,4,4,3,3,3,7
2,4,11/29/2014,4,4,2,4,4,8
2,5,11/30/2014,3,4,3,4,4,7.5
2,6,12/1/2014,5,5,4,4,4,10
2,7,12/2/2014,3,4,4,4,4,7
2,1,12/3/2014,3,4,4,4,4,8.5
2,2,12/4/2014,4,3,4,4,4,7
2,3,12/5/2014,4,3,4,4,4,6.5
2,4,12/6/2014,4,4,4,4,3,8
2,5,12/7/2014,4,4,5,4,4,7.5
2,6,12/8/2014,5,4,5,5,5,7
2,7,12/9/2014,4,4,4,4,4,7
2,1,12/10/2014,4,4,4,4,3,7.5
2,3,12/12/2014,3,4,4,4,3,9
2,4,12/13/2014,4,3,4,4,4,6
2,5,12/14/2014,5,3,4,4,3,6.5
2,6,12/15/2014,3,4,4,4,4,8.5
2,7,12/16/2014,3,4,4,4,2,7.5
2,1,12/17/2014,4,4,4,3,3,6
2,3,12/19/2014,3,3,4,4,3,6
2,4,12/20/2014,3,2,3,3,3,6
2,6,12/22/2014,4,4,4,3,3,6.5
2,7,12/23/2014,3,3,4,4,3,8.5
2,1,12/24/2014,3,4,4,3,3,6.5
2,3,12/26/2014,3,4,4,3,4,7.5
2,4,12/27/2014,3,2,4,3,3,7
2,5,12/28/2014,3,4,3,4,5,6.5
2,7,12/30/2014,4,4,3,5,5,11
1,3,9/26/2014,4,4,4,3,3,8
1,4,9/27/2014,4,4,4,4,4,8
1,5,9/28/2014,4,4,4,5,4,8
1,6,9/29/2014,4,4,4,4,4,9
1,7,9/30/2014,3,5,3,4,4,8
1,1,10/1/2014,3,3,4,4,4,8
1,2,10/2/2014,4,4,3,4,4,9
1,4,10/4/2014,4,5,4,4,4,10
1,6,10/6/2014,4,4,4,4,3,9
1,7,10/7/2014,4,4,4,4,4,8
1,1,10/8/2014,4,4,4,4,4,8
1,2,10/9/2014,4,5,5,5,4,9
1,3,10/10/2014,5,4,4,4,4,9
1,4,10/11/2014,4,5,4,4,4,9
1,5,10/12/2014,4,5,4,4,4,9
1,6,10/13/2014,5,5,5,4,4,9
1,7,10/14/2014,4,5,4,4,4,8
1,1,10/15/2014,4,3,4,4,4,6
1,2,10/16/2014,5,4,4,4,5,8
1,3,10/17/2014,4,3,3,3,3,4
1,4,10/18/2014,4,3,4,4,4,6
1,5,10/19/2014,5,4,4,4,4,8
1,6,10/20/2014,3,3,3,4,5,8
1,7,10/21/2014,4,4,3,4,4,8
1,1,10/22/2014,4,4,4,4,4,9
1,2,10/23/2014,3,4,4,4,5,7
1,3,10/24/2014,4,3,4,5,4,6
1,4,10/25/2014,4,5,4,4,5,7
1,5,10/26/2014,5,4,4,4,5,8
1,6,10/27/2014,5,4,4,4,5,8
1,7,10/28/2014,4,4,4,4,4,9
1,1,10/29/2014,4,3,4,4,5,8
1,2,10/30/2014,4,2,4,4,4,6
1,3,10/31/2014,5,5,5,4,4,9
1,4,11/1/2014,5,5,4,4,4,8
1,5,11/2/2014,5,4,4,4,4,9
1,6,11/3/2014,4,3,3,4,5,6
1,7,11/4/2014,4,5,4,4,4,10
1,1,11/5/2014,5,5,4,4,5,8
1,2,11/6/2014,3,3,3,4,4,4
1,3,11/7/2014,4,4,4,5,5,8
1,4,11/8/2014,5,5,5,4,5,8
1,5,11/9/2014,5,4,4,5,4,8
1,6,11/10/2014,4,5,4,4,4,8
1,7,11/11/2014,4,4,4,4,4,8
1,1,11/12/2014,5,4,4,4,4,8
1,2,11/13/2014,3,4,4,4,3,7
1,3,11/14/2014,4,4,4,3,3,8
1,4,11/15/2014,4,5,4,4,4,9
1,5,11/16/2014,4,5,4,4,4,8
1,7,11/18/2014,4,4,4,4,5,8
1,1,11/19/2014,4,4,5,4,4,8
1,2,11/20/2014,4,3,3,4,4,6
1,3,11/21/2014,3,3,4,4,4,7
1,4,11/22/2014,4,4,4,5,4,7
1,5,11/23/2014,5,5,5,5,5,8
1,6,11/24/2014,3,4,3,3,4,8
1,7,11/25/2014,4,3,4,3,4,7
1,1,11/26/2014,4,5,5,4,4,10
1,2,11/27/2014,4,4,3,3,4,8
1,3,11/28/2014,4,4,5,5,4,8
1,4,11/29/2014,5,4,5,4,5,7
1,5,11/30/2014,5,5,5,5,5,9
1,6,12/1/2014,5,4,5,4,5,8
1,7,12/2/2014,4,3,4,5,4,7
1,1,12/3/2014,4,5,4,5,4,9
1,2,12/4/2014,4,4,4,5,4,8
1,3,12/5/2014,5,5,4,4,5,9
1,4,12/6/2014,4,4,4,4,4,8
1,5,12/7/2014,4,5,4,4,4,8
1,6,12/8/2014,5,5,5,5,5,8
1,7,12/9/2014,3,4,3,5,4,8
1,1,12/10/2014,4,5,4,4,4,9
1,2,12/11/2014,3,4,3,4,5,9
1,3,12/12/2014,3,4,3,4,5,8
1,4,12/13/2014,4,4,4,4,5,7
1,5,12/14/2014,4,5,4,4,5,11
1,6,12/15/2014,5,5,4,3,4,10
1,7,12/16/2014,4,5,5,4,4,8
1,1,12/17/2014,5,5,4,4,4,9
1,2,12/18/2014,3,4,3,3,3,8
1,3,12/19/2014,4,3,4,3,3,8
1,4,12/20/2014,5,3,4,4,3,8
1,5,12/21/2014,4,4,4,5,4,9
1,6,12/22/2014,4,3,4,4,4,8
1,7,12/23/2014,4,5,4,4,4,8
1,1,12/24/2014,5,5,5,5,5,8
1,2,12/25/2014,3,5,3,4,5,9
1,3,12/26/2014,3,5,3,3,5,9
1,4,12/27/2014,4,4,3,4,4,7
1,5,12/28/2014,4,4,4,4,4,8
1,6,12/29/2014,4,3,4,3,3,6
1,7,12/30/2014,4,3,4,4,4,7
1,1,12/31/2014,5,5,5,5,5,8